date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-8.0,0.0,0,273.51,0.0,1,2.16,2.24,SPY181102P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,216.0,-311.0,216.0,100,271.89,275.0,1,2.16,0.0,SPY181102P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-05,216.0,-170.0,0.0,100,273.39,275.0,0,0.0,0.0,,0.0,1,6.28,6.37,SPY181116C00270000,270.0,normalDay
2018-11-06,216.0,-110.0,0.0,100,275.12,275.0,0,0.0,0.0,,0.0,1,6.28,7.5,SPY181116C00270000,270.0,normalDay
2018-11-07,216.0,63.0,0.0,100,281.01,275.0,0,0.0,0.0,,0.0,1,6.28,11.66,SPY181116C00270000,270.0,normalDay
2018-11-08,216.0,51.0,0.0,100,280.5,275.0,0,0.0,0.0,,0.0,1,6.28,11.27,SPY181116C00270000,270.0,normalDay
2018-11-09,216.0,66.0,0.0,100,277.76,275.0,0,0.0,0.0,,0.0,1,6.28,8.38,SPY181116C00270000,270.0,normalDay
2018-11-12,216.0,-62.0,0.0,100,272.57,275.0,0,0.0,0.0,,0.0,1,6.28,4.47,SPY181116C00270000,270.0,normalDay
2018-11-13,216.0,-19.0,0.0,100,272.06,275.0,0,0.0,0.0,,0.0,1,6.28,3.53,SPY181116C00270000,270.0,normalDay
2018-11-14,216.0,-52.0,0.0,100,270.2,275.0,0,0.0,0.0,,0.0,1,6.28,2.0,SPY181116C00270000,270.0,normalDay
2018-11-15,216.0,81.0,0.0,100,273.02,275.0,0,0.0,0.0,,0.0,1,6.28,3.49,SPY181116C00270000,270.0,normalDay
2018-11-16,344.0,81.0,128.0,0,273.73,0.0,0,0.0,0.0,,0.0,1,6.28,0.0,SPY181116C00270000,270.0,expirationDay
2018-11-19,344.0,-11.0,0.0,0,269.1,0.0,1,3.2,3.31,SPY181121P00272000,272.0,0,0.0,0.0,,0.0,normalDay
2018-11-20,344.0,-508.0,0.0,0,264.12,0.0,1,3.2,8.28,SPY181121P00272000,272.0,0,0.0,0.0,,0.0,normalDay
2018-11-21,664.0,-698.0,320.0,100,265.02,272.0,1,3.2,0.0,SPY181121P00272000,272.0,0,0.0,0.0,,0.0,expirationDay
2018-11-23,664.0,-882.0,0.0,100,263.25,272.0,0,0.0,0.0,,0.0,1,1.51,1.58,SPY181205C00268000,268.0,normalDay
2018-11-26,664.0,-586.0,0.0,100,267.5,272.0,0,0.0,0.0,,0.0,1,1.51,2.87,SPY181205C00268000,268.0,normalDay
2018-11-27,664.0,-539.0,0.0,100,268.4,272.0,0,0.0,0.0,,0.0,1,1.51,3.3,SPY181205C00268000,268.0,normalDay
2018-11-28,664.0,-344.0,0.0,100,274.58,272.0,0,0.0,0.0,,0.0,1,1.51,7.53,SPY181205C00268000,268.0,normalDay
2018-11-29,664.0,-389.0,0.0,100,273.98,272.0,0,0.0,0.0,,0.0,1,1.51,7.38,SPY181205C00268000,268.0,normalDay
2018-11-30,664.0,-378.0,0.0,100,275.65,272.0,0,0.0,0.0,,0.0,1,1.51,8.94,SPY181205C00268000,268.0,normalDay
2018-12-03,664.0,-243.0,0.0,100,279.3,272.0,0,0.0,0.0,,0.0,1,1.51,11.24,SPY181205C00268000,268.0,normalDay
2018-12-04,664.0,-278.0,0.0,100,270.25,272.0,0,0.0,0.0,,0.0,1,1.51,2.54,SPY181205C00268000,268.0,normalDay
2018-12-06,415.0,-278.0,-249.0,0,269.84,0.0,0,0.0,0.0,,0.0,1,1.51,0.0,SPY181205C00268000,268.0,optionNotFound
2018-12-07,415.0,-56.0,0.0,0,263.57,0.0,1,7.13,7.69,SPY181210P00271000,271.0,0,0.0,0.0,,0.0,normalDay
2018-12-10,1128.0,-693.0,713.0,100,264.07,271.0,1,7.13,0.0,SPY181210P00271000,271.0,0,0.0,0.0,,0.0,expirationDay
2018-12-11,1128.0,-692.0,0.0,100,264.13,271.0,0,0.0,0.0,,0.0,1,2.41,2.46,SPY181221C00267000,267.0,normalDay
2018-12-12,1128.0,-580.0,0.0,100,265.46,271.0,0,0.0,0.0,,0.0,1,2.41,2.67,SPY181221C00267000,267.0,normalDay
2018-12-13,1128.0,-529.0,0.0,100,265.37,271.0,0,0.0,0.0,,0.0,1,2.41,2.07,SPY181221C00267000,267.0,normalDay
2018-12-14,1128.0,-881.0,0.0,100,260.47,271.0,0,0.0,0.0,,0.0,1,2.41,0.69,SPY181221C00267000,267.0,normalDay
2018-12-17,1128.0,-1345.0,0.0,100,255.36,271.0,0,0.0,0.0,,0.0,1,2.41,0.22,SPY181221C00267000,267.0,normalDay
2018-12-18,1128.0,-1368.0,0.0,100,255.08,271.0,0,0.0,0.0,,0.0,1,2.41,0.17,SPY181221C00267000,267.0,normalDay
