date,totalCapital,unrializedPnL,rializedPnL,stocksOwned,stocksPriceToday,stocksPriceBoughtAt,putOwned,putOwnedSoldAt,putPriceToday,putOwnedContract,putOwnedStrike,callOwned,callOwnedSoldAt,callPriceToday,callOwnedContract,callOwnedStrike,trackType
2018-11-01,0.0,-8.0,0.0,0,273.51,0.0,1,4.1,4.18,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-02,0.0,-58.0,0.0,0,271.89,0.0,1,4.1,4.68,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-05,0.0,67.0,0.0,0,273.39,0.0,1,4.1,3.43,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-06,0.0,154.0,0.0,0,275.12,0.0,1,4.1,2.56,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-07,0.0,377.0,0.0,0,281.01,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-08,0.0,388.0,0.0,0,280.5,0.0,1,4.1,0.22,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-09,0.0,377.0,0.0,0,277.76,0.0,1,4.1,0.33,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,normalDay
2018-11-12,410.0,-243.0,410.0,100,272.57,275.0,1,4.1,0.0,SPY181112P00275000,275.0,0,0.0,0.0,,0.0,expirationDay
2018-11-13,410.0,-297.0,0.0,100,272.06,275.0,0,0.0,0.0,,0.0,1,1.33,1.36,SPY181119C00274500,274.5,normalDay
2018-11-14,410.0,-416.0,0.0,100,270.2,275.0,0,0.0,0.0,,0.0,1,1.33,0.69,SPY181119C00274500,274.5,normalDay
2018-11-15,410.0,-180.0,0.0,100,273.02,275.0,0,0.0,0.0,,0.0,1,1.33,1.15,SPY181119C00274500,274.5,normalDay
2018-11-16,410.0,-85.0,0.0,100,273.73,275.0,0,0.0,0.0,,0.0,1,1.33,0.91,SPY181119C00274500,274.5,normalDay
2018-11-19,543.0,-590.0,133.0,100,269.1,275.0,0,0.0,0.0,,0.0,1,1.33,0.0,SPY181119C00274500,274.5,expirationDay
2018-11-20,543.0,-1092.0,0.0,100,264.12,275.0,0,0.0,0.0,,0.0,1,0.1,0.14,SPY181126C00273000,273.0,normalDay
2018-11-21,543.0,-992.0,0.0,100,265.02,275.0,0,0.0,0.0,,0.0,1,0.1,0.04,SPY181126C00273000,273.0,normalDay
2018-11-23,543.0,-1166.0,0.0,100,263.25,275.0,0,0.0,0.0,,0.0,1,0.1,0.01,SPY181126C00273000,273.0,normalDay
2018-11-26,553.0,-750.0,10.0,100,267.5,275.0,0,0.0,0.0,,0.0,1,0.1,0.0,SPY181126C00273000,273.0,expirationDay
2018-11-27,553.0,-664.0,0.0,100,268.4,275.0,0,0.0,0.0,,0.0,1,0.7,0.74,SPY181203C00273000,273.0,normalDay
2018-11-28,553.0,-296.0,0.0,100,274.58,275.0,0,0.0,0.0,,0.0,1,0.7,3.24,SPY181203C00273000,273.0,normalDay
2018-11-29,553.0,-340.0,0.0,100,273.98,275.0,0,0.0,0.0,,0.0,1,0.7,3.08,SPY181203C00273000,273.0,normalDay
2018-11-30,553.0,-312.0,0.0,100,275.65,275.0,0,0.0,0.0,,0.0,1,0.7,4.47,SPY181203C00273000,273.0,normalDay
2018-12-03,423.0,-312.0,-130.0,0,279.3,0.0,0,0.0,0.0,,0.0,1,0.7,0.0,SPY181203C00273000,273.0,expirationDay
2018-12-04,423.0,-10.0,0.0,0,270.25,0.0,1,4.85,4.95,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-06,423.0,2.0,0.0,0,269.84,0.0,1,4.85,4.83,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-07,423.0,-472.0,0.0,0,263.57,0.0,1,4.85,9.57,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-10,423.0,-357.0,0.0,0,264.07,0.0,1,4.85,8.42,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-11,423.0,-363.0,0.0,0,264.13,0.0,1,4.85,8.48,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-12,423.0,-250.0,0.0,0,265.46,0.0,1,4.85,7.35,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-13,423.0,-258.0,0.0,0,265.37,0.0,1,4.85,7.43,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,normalDay
2018-12-14,908.0,-1203.0,485.0,100,260.47,272.5,1,4.85,0.0,SPY181214P00272500,272.5,0,0.0,0.0,,0.0,expirationDay
2018-12-17,908.0,-1717.0,0.0,100,255.36,272.5,0,0.0,0.0,,0.0,1,0.09,0.12,SPY181221C00269500,269.5,normalDay
2018-12-18,908.0,-1742.0,0.0,100,255.08,272.5,0,0.0,0.0,,0.0,1,0.09,0.09,SPY181221C00269500,269.5,normalDay
2018-12-19,908.0,-2118.0,0.0,100,251.26,272.5,0,0.0,0.0,,0.0,1,0.09,0.03,SPY181221C00269500,269.5,normalDay
2018-12-20,908.0,-2525.0,0.0,100,247.17,272.5,0,0.0,0.0,,0.0,1,0.09,0.01,SPY181221C00269500,269.5,normalDay
2018-12-21,917.0,-3180.0,9.0,100,240.7,272.5,0,0.0,0.0,,0.0,1,0.09,0.0,SPY181221C00269500,269.5,expirationDay
2018-12-24,917.0,-3816.0,0.0,100,234.34,272.5,0,0.0,0.0,,0.0,0,0.0,0.0,,0.0,bidTooLow
2018-12-26,917.0,-2635.0,0.0,100,246.18,272.5,0,0.0,0.0,,0.0,1,0.02,0.05,SPY181231C00265000,265.0,normalDay
2018-12-27,917.0,-2445.0,0.0,100,248.07,272.5,0,0.0,0.0,,0.0,1,0.02,0.04,SPY181231C00265000,265.0,normalDay
2018-12-28,917.0,-2475.0,0.0,100,247.75,272.5,0,0.0,0.0,,0.0,1,0.02,0.02,SPY181231C00265000,265.0,normalDay
2018-12-31,919.0,-2258.0,2.0,100,249.92,272.5,0,0.0,0.0,,0.0,1,0.02,0.0,SPY181231C00265000,265.0,expirationDay
2019-01-02,919.0,-2235.0,0.0,100,250.18,272.5,0,0.0,0.0,,0.0,1,0.01,0.04,SPY190107C00260000,260.0,normalDay
2019-01-03,919.0,-2830.0,0.0,100,244.21,272.5,0,0.0,0.0,,0.0,1,0.01,0.02,SPY190107C00260000,260.0,normalDay
2019-01-04,919.0,-2012.0,0.0,100,252.39,272.5,0,0.0,0.0,,0.0,1,0.01,0.02,SPY190107C00260000,260.0,normalDay
2019-01-07,920.0,-1812.0,1.0,100,254.38,272.5,0,0.0,0.0,,0.0,1,0.01,0.0,SPY190107C00260000,260.0,expirationDay
2019-01-08,920.0,-1582.0,0.0,100,256.77,272.5,0,0.0,0.0,,0.0,1,3.27,3.36,SPY190114C00255000,255.0,normalDay
2019-01-09,920.0,-1524.0,0.0,100,257.97,272.5,0,0.0,0.0,,0.0,1,3.27,3.98,SPY190114C00255000,255.0,normalDay
2019-01-10,920.0,-1478.0,0.0,100,258.88,272.5,0,0.0,0.0,,0.0,1,3.27,4.43,SPY190114C00255000,255.0,normalDay
2019-01-11,920.0,-1440.0,0.0,100,258.98,272.5,0,0.0,0.0,,0.0,1,3.27,4.15,SPY190114C00255000,255.0,normalDay
2019-01-14,-503.0,-1440.0,-1423.0,0,257.4,0.0,0,0.0,0.0,,0.0,1,3.27,0.0,SPY190114C00255000,255.0,expirationDay
2019-01-15,-503.0,-3.0,0.0,0,260.35,0.0,1,0.55,0.58,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-16,-503.0,10.0,0.0,0,260.98,0.0,1,0.55,0.45,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-17,-503.0,32.0,0.0,0,262.96,0.0,1,0.55,0.23,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-18,-503.0,50.0,0.0,0,266.46,0.0,1,0.55,0.05,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-22,-503.0,45.0,0.0,0,262.86,0.0,1,0.55,0.1,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-23,-503.0,53.0,0.0,0,263.41,0.0,1,0.55,0.02,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-24,-503.0,54.0,0.0,0,263.55,0.0,1,0.55,0.01,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,normalDay
2019-01-25,-448.0,0.0,55.0,0,265.78,0.0,1,0.55,0.0,SPY190125P00251500,251.5,0,0.0,0.0,,0.0,expirationDay
2019-01-28,-448.0,-3.0,0.0,0,263.76,0.0,1,1.36,1.39,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-29,-448.0,-11.0,0.0,0,263.41,0.0,1,1.36,1.47,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-30,-448.0,83.0,0.0,0,267.58,0.0,1,1.36,0.53,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-01-31,-448.0,116.0,0.0,0,269.93,0.0,1,1.36,0.2,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-01,-448.0,126.0,0.0,0,270.06,0.0,1,1.36,0.1,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-04,-448.0,133.0,0.0,0,271.96,0.0,1,1.36,0.03,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-05,-448.0,134.0,0.0,0,273.1,0.0,1,1.36,0.02,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
2019-02-06,-448.0,135.0,0.0,0,272.74,0.0,1,1.36,0.01,SPY190208P00258000,258.0,0,0.0,0.0,,0.0,normalDay
